FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_47	56026	10602.5	9	7	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_48	68197	14939.5	6	6	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_49	7045	3197.5	3	3	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_50	15109.5	3858.5	3	3	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_51	21588	6705	3	3	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_52	52201	5650.5	14	7	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_53	19590	8430	7	7	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_54	14472	4201	3	3	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_55	10983.5	0	9	6	6
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_56	32348	7976.5	8	4	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_57	10786.5	0	2	1	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_58	17607.5	5305	3	0	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_59	15626	6291	4	3	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_60	93078	18295	18	12	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_61	42398.5	9717	16	10	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_62	22649.5	4105	7	6	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_63	51216	0	8	8	8
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_64	24611	7121	3	3	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_65	35255	6666.5	8	7	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_66	39496	0	3	2	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_67	6797	0	1	1	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_68	69395.5	14506.5	3	3	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_69	16227	0	1	1	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_70	80820	14687.5	10	7	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_71	71656	11042.5	10	6	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_72	101799	18774.5	50	24	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_73	33458.5	0	3	2	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_74	68210	20192	12	6	3
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_75	41083	9889	6	5	2
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_76	53019	16300.5	9	8	3
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_77	70015	14869.5	12	11	0
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_78	111964	22516	42	24	3
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_79	10894	0	1	1	1
root13_CON_nrt1.9_PP2A_5-2_ch3_outline.txt	Cell_CP_80	7092.5	0	7	7	7
